#           i(Rsh.Xcel i(Rsh.Xcel v(Vbias)   i(Vbias)   v(5)       v(1)      
 2.1544    -0.042952   45.032E-6  0.13004    4.3        0.22301    0.044602  
 4.6416    -0.042928   66.376E-6  0.13004    4.2999     0.32973    0.065946  
 10.       -0.04287    112.26E-6  0.13004    4.2999     0.55917    0.11183   
 21.544    -0.042566   209.94E-6  0.13004    4.2996     1.0475     0.20951   
 46.416    -0.034685   348.51E-6  0.13004    4.2917     1.7404     0.34808   
 100.      -0.018266   391.84E-6  0.13004    4.2753     1.9571     0.39141   
 215.44    -0.0087745  404.6E-6   0.13004    4.2658     2.0209     0.40417   
 464.16    -0.0041265  409.59E-6  0.13004    4.2611     2.0458     0.40916   
 1.E+3     -0.0019261  411.75E-6  0.13004    4.2589     2.0566     0.41132   
 2.1544E+3 -896.28E-6  412.72E-6  0.13004    4.2579     2.0615     0.41229   
 4.6416E+3 -416.5E-6   413.16E-6  0.13004    4.2574     2.0637     0.41273   
 10.E+3    -193.42E-6  413.36E-6  0.13004    4.2572     2.0647     0.41294   
 1.        -0.042962   37.117E-6  0.14004    4.3        0.18344    0.036687  
 2.1544    -0.04295    47.031E-6  0.14004    4.3        0.23301    0.046601  
 4.6416    -0.042926   68.373E-6  0.14004    4.2999     0.33972    0.067943  
 10.       -0.042867   114.26E-6  0.14004    4.2999     0.56914    0.11383   
 21.544    -0.042553   211.88E-6  0.14004    4.2996     1.0572     0.21145   
 46.416    -0.034543   349.19E-6  0.14004    4.2915     1.7438     0.34876   
 100.      -0.018173   391.99E-6  0.14004    4.2752     1.9578     0.39156   
 215.44    -0.0087292  404.65E-6  0.14004    4.2657     2.0211     0.40423   
 464.16    -0.0041052  409.61E-6  0.14004    4.2611     2.0459     0.40919   
 1.E+3     -0.0019162  411.76E-6  0.14004    4.2589     2.0567     0.41133   
 2.1544E+3 -891.65E-6  412.72E-6  0.14004    4.2579     2.0615     0.41229   
 4.6416E+3 -414.34E-6  413.16E-6  0.14004    4.2574     2.0637     0.41274   
 10.E+3    -192.42E-6  413.37E-6  0.14004    4.2572     2.0647     0.41294   
 1.        -0.04296    39.117E-6  0.15004    4.3        0.19343    0.038687  
 2.1544    -0.042948   49.03E-6   0.15004    4.2999     0.243      0.0486    
 4.6416    -0.042924   70.371E-6  0.15004    4.2999     0.34971    0.069941  
 10.       -0.042864   116.25E-6  0.15004    4.2999     0.57911    0.11582   
 21.544    -0.042539   213.82E-6  0.15004    4.2995     1.0669     0.21339   
 46.416    -0.0344     349.86E-6  0.15004    4.2914     1.7472     0.34944   
 100.      -0.018081   392.13E-6  0.15004    4.2751     1.9585     0.39171   
 215.44    -0.008684   404.7E-6   0.15004    4.2657     2.0214     0.40428   
 464.16    -0.0040839  409.63E-6  0.15004    4.2611     2.046      0.40921   
 1.E+3     -0.0019062  411.77E-6  0.15004    4.2589     2.0567     0.41134   
 2.1544E+3 -887.02E-6  412.73E-6  0.15004    4.2579     2.0615     0.4123    
 4.6416E+3 -412.19E-6  413.16E-6  0.15004    4.2574     2.0637     0.41274   
 10.E+3    -191.42E-6  413.37E-6  0.15004    4.2572     2.0647     0.41294   
 1.        -0.042958   41.116E-6  0.16004    4.3        0.20343    0.040686  
 2.1544    -0.042945   51.029E-6  0.16004    4.2999     0.253      0.050599  
 4.6416    -0.042921   72.369E-6  0.16004    4.2999     0.3597     0.071939  
 10.       -0.042861   118.25E-6  0.16004    4.2999     0.58908    0.11782   
 21.544    -0.042524   215.76E-6  0.16004    4.2995     1.0766     0.21533   
 46.416    -0.034256   350.53E-6  0.16004    4.2913     1.7505     0.3501    
 100.      -0.017988   392.28E-6  0.16004    4.275      1.9593     0.39185   
 215.44    -0.0086388  404.76E-6  0.16004    4.2656     2.0216     0.40433   
 464.16    -0.0040626  409.66E-6  0.16004    4.2611     2.0461     0.40923   
 1.E+3     -0.0018963  411.78E-6  0.16004    4.2589     2.0567     0.41135   
 2.1544E+3 -882.39E-6  412.73E-6  0.16004    4.2579     2.0615     0.4123    
 4.6416E+3 -410.04E-6  413.17E-6  0.16004    4.2574     2.0637     0.41274   
 10.E+3    -190.42E-6  413.37E-6  0.16004    4.2572     2.0647     0.41294   
 1.        -0.042956   43.116E-6  0.17004    4.3        0.21343    0.042686  
 2.1544    -0.042943   53.028E-6  0.17004    4.2999     0.26299    0.052598  
 4.6416    -0.042919   74.367E-6  0.17004    4.2999     0.36968    0.073937  
 10.       -0.042858   120.24E-6  0.17004    4.2999     0.59905    0.11981   
 21.544    -0.042509   217.69E-6  0.17004    4.2995     1.0863     0.21726   
 46.416    -0.034112   351.19E-6  0.17004    4.2911     1.7538     0.35076   
 100.      -0.017895   392.43E-6  0.17004    4.2749     1.96       0.392     
 215.44    -0.0085936  404.81E-6  0.17004    4.2656     2.0219     0.40438   
 464.16    -0.0040413  409.68E-6  0.17004    4.261      2.0463     0.40925   
 1.E+3     -0.0018863  411.78E-6  0.17004    4.2589     2.0568     0.41136   
 2.1544E+3 -877.76E-6  412.73E-6  0.17004    4.2579     2.0615     0.41231   
 4.6416E+3 -407.89E-6  413.17E-6  0.17004    4.2574     2.0637     0.41274   
 10.E+3    -189.42E-6  413.37E-6  0.17004    4.2572     2.0647     0.41294   
 1.        -0.042952   45.115E-6  0.18004    4.3        0.22343    0.044685  
 2.1544    -0.042941   55.027E-6  0.18004    4.2999     0.27299    0.054597  
 4.6416    -0.042916   76.365E-6  0.18004    4.2999     0.37967    0.075935  
 10.       -0.042854   122.23E-6  0.18004    4.2999     0.60902    0.1218    
 21.544    -0.042493   219.62E-6  0.18004    4.2995     1.096      0.21919   
 46.416    -0.033967   351.84E-6  0.18004    4.291      1.7571     0.35141   
 100.      -0.017803   392.57E-6  0.18004    4.2748     1.9607     0.39214   
 215.44    -0.0085484  404.86E-6  0.18004    4.2655     2.0222     0.40443   
 464.16    -0.0040199  409.7E-6   0.18004    4.261      2.0464     0.40927   
 1.E+3     -0.0018764  411.79E-6  0.18004    4.2589     2.0568     0.41137   
 2.1544E+3 -873.13E-6  412.74E-6  0.18004    4.2579     2.0616     0.41231   
 4.6416E+3 -405.73E-6  413.17E-6  0.18004    4.2574     2.0637     0.41274   
 10.E+3    -188.42E-6  413.37E-6  0.18004    4.2572     2.0647     0.41294   
 1.        -0.042952   47.115E-6  0.19004    4.3        0.23343    0.046685  
 2.1544    -0.042939   57.026E-6  0.19004    4.2999     0.28298    0.056596  
 4.6416    -0.042914   78.363E-6  0.19004    4.2999     0.38966    0.077933  
 10.       -0.042851   124.23E-6  0.19004    4.2999     0.61898    0.1238    
 21.544    -0.042476   221.55E-6  0.19004    4.2995     1.1056     0.22112   
 46.416    -0.033821   352.49E-6  0.19004    4.2908     1.7603     0.35206   
 100.      -0.01771    392.72E-6  0.19004    4.2747     1.9614     0.39229   
 215.44    -0.0085031  404.91E-6  0.19004    4.2655     2.0224     0.40448   
 464.16    -0.0039986  409.72E-6  0.19004    4.261      2.0465     0.40929   
 1.E+3     -0.0018664  411.8E-6   0.19004    4.2589     2.0569     0.41138   
 2.1544E+3 -868.49E-6  412.74E-6  0.19004    4.2579     2.0616     0.41232   
 4.6416E+3 -403.58E-6  413.17E-6  0.19004    4.2574     2.0637     0.41275   
 10.E+3    -187.43E-6  413.37E-6  0.19004    4.2572     2.0647     0.41294   
 1.        -0.04295    49.115E-6  0.20004    4.3        0.24342    0.048685  
 2.1544    -0.042936   59.025E-6  0.20004    4.2999     0.29298    0.058595  
 4.6416    -0.042912   80.36E-6   0.20004    4.2999     0.39965    0.07993   
 10.       -0.042848   126.22E-6  0.20004    4.2998     0.62895    0.12579   
 21.544    -0.042459   223.48E-6  0.20004    4.2995     1.1152     0.22305   
 46.416    -0.033674   353.12E-6  0.20004    4.2907     1.7635     0.35269   
 100.      -0.017617   392.86E-6  0.20004    4.2746     1.9622     0.39243   
 215.44    -0.0084579  404.96E-6  0.20004    4.2655     2.0227     0.40453   
 464.16    -0.0039773  409.74E-6  0.20004    4.261      2.0466     0.40931   
 1.E+3     -0.0018565  411.81E-6  0.20004    4.2589     2.0569     0.41139   
 2.1544E+3 -863.86E-6  412.75E-6  0.20004    4.2579     2.0616     0.41232   
 4.6416E+3 -401.43E-6  413.17E-6  0.20004    4.2574     2.0637     0.41275   
 10.E+3    -186.43E-6  413.37E-6  0.20004    4.2572     2.0647     0.41295   
 1.        -0.042945   51.114E-6  0.21004    4.2999     0.25342    0.050684  
 2.1544    -0.042934   61.024E-6  0.21004    4.2999     0.30297    0.060594  
 4.6416    -0.042909   82.358E-6  0.21004    4.2999     0.40964    0.081928  
 10.       -0.042845   128.21E-6  0.21004    4.2998     0.63892    0.12778   
 21.544    -0.042441   225.4E-6   0.21004    4.2994     1.1248     0.22497   
 46.416    -0.033526   353.75E-6  0.21004    4.2905     1.7666     0.35332   
 100.      -0.017524   393.E-6    0.21004    4.2745     1.9629     0.39258   
 215.44    -0.0084127  405.01E-6  0.21004    4.2654     2.0229     0.40459   
 464.16    -0.003956   409.76E-6  0.21004    4.261      2.0467     0.40934   
 1.E+3     -0.0018465  411.82E-6  0.21004    4.2588     2.057      0.4114    
 2.1544E+3 -859.23E-6  412.75E-6  0.21004    4.2579     2.0616     0.41233   
 4.6416E+3 -399.28E-6  413.18E-6  0.21004    4.2574     2.0637     0.41275   
 10.E+3    -185.43E-6  413.37E-6  0.21004    4.2572     2.0647     0.41295   
 1.        -0.042943   53.113E-6  0.22004    4.2999     0.26342    0.052683  
 2.1544    -0.042932   63.023E-6  0.22004    4.2999     0.31297    0.062593  
 4.6416    -0.042907   84.356E-6  0.22004    4.2999     0.41963    0.083926  
 10.       -0.042841   130.21E-6  0.22004    4.2998     0.64888    0.12978   
 21.544    -0.042422   227.32E-6  0.22004    4.2994     1.1344     0.22689   
 46.416    -0.033378   354.38E-6  0.22004    4.2904     1.7697     0.35395   
 100.      -0.017431   393.15E-6  0.22004    4.2744     1.9636     0.39272   
 215.44    -0.0083675  405.06E-6  0.22004    4.2654     2.0232     0.40464   
 464.16    -0.0039347  409.78E-6  0.22004    4.2609     2.0468     0.40936   
 1.E+3     -0.0018366  411.83E-6  0.22004    4.2588     2.057      0.41141   
 2.1544E+3 -854.6E-6   412.76E-6  0.22004    4.2579     2.0616     0.41233   
 4.6416E+3 -397.13E-6  413.18E-6  0.22004    4.2574     2.0638     0.41275   
 10.E+3    -184.43E-6  413.37E-6  0.22004    4.2572     2.0647     0.41295   
 1.        -0.042941   55.113E-6  0.23004    4.2999     0.27341    0.054683  
 2.1544    -0.04293    65.022E-6  0.23004    4.2999     0.32296    0.064592  
 4.6416    -0.042904   86.353E-6  0.23004    4.2999     0.42962    0.085924  
 10.       -0.042838   132.2E-6   0.23004    4.2998     0.65885    0.13177   
 21.544    -0.042403   229.23E-6  0.23004    4.2994     1.144      0.2288    
 46.416    -0.033229   354.99E-6  0.23004    4.2902     1.7728     0.35456   
 100.      -0.017338   393.29E-6  0.23004    4.2743     1.9643     0.39286   
