#           v(1)       v(4)       v(3)       i(Vbias)   i(Rs.Xcel1 i(Rs.Xcel4 i(Rs.Xcel1 i(Rs.Xcel1 v(Dbypass1 v(Dbypass2 i(Dbypass1 i(Dbypass2 p(Dbypass1 p(Dbypass2
 0.5        0.29526   -0.65654    0.88578    12.893     4.295      1.3054     4.2992     4.2992    -0.88578    0.38565   -1.E-6      2.9896     885.78E-9  1.1529    
 0.51       0.29859   -0.64654    0.89578    12.893     4.2948     1.3054     4.2991     4.2991    -0.89578    0.38565   -1.E-6      2.9894     895.78E-9  1.1528    
 0.52       0.30193   -0.63654    0.90578    12.893     4.2946     1.3054     4.2991     4.2991    -0.90578    0.38565   -1.E-6      2.9891     905.78E-9  1.1528    
 0.53       0.30526   -0.62654    0.91577    12.893     4.2943     1.3054     4.2991     4.2991    -0.91577    0.38565   -1.E-6      2.9889     915.77E-9  1.1526    
 0.54       0.30859   -0.61654    0.92577    12.892     4.294      1.3054     4.2991     4.2991    -0.92577    0.38564   -1.E-6      2.9886     925.77E-9  1.1525    
 0.55       0.31192   -0.60654    0.93577    12.892     4.2937     1.3054     4.2991     4.2991    -0.93577    0.38564   -1.E-6      2.9883     935.77E-9  1.1524    
 0.56       0.31526   -0.59654    0.94577    12.892     4.2934     1.3054     4.2991     4.2991    -0.94577    0.38564   -1.E-6      2.988      945.77E-9  1.1523    
 0.57       0.31859   -0.58654    0.95576    12.891     4.2931     1.3054     4.299      4.299     -0.95576    0.38564   -1.E-6      2.9877     955.76E-9  1.1521    
 0.58       0.32192   -0.57654    0.96576    12.891     4.2927     1.3054     4.299      4.299     -0.96576    0.38563   -1.E-6      2.9873     965.76E-9  1.152     
 0.59       0.32525   -0.56654    0.97576    12.89      4.2923     1.3054     4.299      4.299     -0.97576    0.38563   -1.E-6      2.9869     975.76E-9  1.1518    
 0.6        0.32858   -0.55654    0.98575    12.89      4.2919     1.3054     4.299      4.299     -0.98575    0.38562   -1.E-6      2.9865     985.75E-9  1.1517    
 0.61       0.33192   -0.54654    0.99575    12.889     4.2914     1.3054     4.299      4.299     -0.99575    0.38562   -1.E-6      2.986      995.75E-9  1.1515    
 0.62       0.33525   -0.53654    1.0057     12.889     4.2909     1.3054     4.2989     4.2989    -1.0057     0.38562   -1.E-6      2.9855     1.0057E-6  1.1513    
 0.63       0.33858   -0.52654    1.0157     12.888     4.2904     1.3054     4.2989     4.2989    -1.0157     0.38561   -1.E-6      2.985      1.0157E-6  1.151     
 0.64       0.34191   -0.51654    1.0257     12.888     4.2898     1.3054     4.2989     4.2989    -1.0257     0.38561   -1.E-6      2.9844     1.0257E-6  1.1508    
 0.65       0.34524   -0.50654    1.0357     12.887     4.2891     1.3054     4.2989     4.2989    -1.0357     0.3856    -1.E-6      2.9837     1.0357E-6  1.1505    
 0.66       0.34857   -0.49654    1.0457     12.886     4.2884     1.3054     4.2989     4.2989    -1.0457     0.38559   -1.E-6      2.983      1.0457E-6  1.1502    
 0.67       0.35191   -0.48654    1.0557     12.885     4.2877     1.3054     4.2989     4.2989    -1.0557     0.38559   -1.E-6      2.9823     1.0557E-6  1.1499    
 0.68       0.35524   -0.47654    1.0657     12.885     4.2869     1.3054     4.2988     4.2988    -1.0657     0.38558   -1.E-6      2.9814     1.0657E-6  1.1496    
 0.69       0.35857   -0.46654    1.0757     12.884     4.286      1.3054     4.2988     4.2988    -1.0757     0.38557   -1.E-6      2.9805     1.0757E-6  1.1492    
 0.7        0.3619    -0.45654    1.0857     12.883     4.285      1.3054     4.2988     4.2988    -1.0857     0.38557   -1.E-6      2.9796     1.0857E-6  1.1488    
 0.71       0.36523   -0.44654    1.0957     12.882     4.2839     1.3054     4.2988     4.2988    -1.0957     0.38556   -1.E-6      2.9785     1.0957E-6  1.1484    
 0.72       0.36856   -0.43654    1.1057     12.88      4.2828     1.3054     4.2988     4.2988    -1.1057     0.38555   -1.E-6      2.9774     1.1057E-6  1.1479    
 0.73       0.37189   -0.42654    1.1157     12.879     4.2816     1.3054     4.2988     4.2988    -1.1157     0.38554   -1.E-6      2.9761     1.1157E-6  1.1474    
 0.74       0.37522   -0.41654    1.1257     12.878     4.2802     1.3054     4.2987     4.2987    -1.1257     0.38552   -1.E-6      2.9748     1.1257E-6  1.1468    
 0.75       0.37855   -0.40654    1.1356     12.876     4.2787     1.3054     4.2987     4.2987    -1.1356     0.38551   -1.E-6      2.9733     1.1356E-6  1.1462    
 0.76       0.38188   -0.39654    1.1456     12.875     4.2771     1.3054     4.2987     4.2987    -1.1456     0.3855    -1.E-6      2.9717     1.1456E-6  1.1456    
 0.77       0.3852    -0.38654    1.1556     12.873     4.2754     1.3054     4.2987     4.2987    -1.1556     0.38548   -1.E-6      2.97       1.1556E-6  1.1449    
 0.78       0.38853   -0.37654    1.1656     12.871     4.2735     1.3054     4.2987     4.2987    -1.1656     0.38547   -1.E-6      2.9681     1.1656E-6  1.1441    
 0.79       0.39186   -0.36654    1.1756     12.869     4.2715     1.3054     4.2986     4.2986    -1.1756     0.38545   -1.E-6      2.966      1.1756E-6  1.1432    
 0.8        0.39519   -0.35654    1.1856     12.866     4.2692     1.3054     4.2986     4.2986    -1.1856     0.38543   -1.E-6      2.9638     1.1856E-6  1.1423    
 0.81       0.39851   -0.34654    1.1955     12.864     4.2668     1.3054     4.2986     4.2986    -1.1955     0.38541   -1.E-6      2.9614     1.1955E-6  1.1413    
 0.82       0.40184   -0.33654    1.2055     12.861     4.2641     1.3054     4.2986     4.2986    -1.2055     0.38538   -1.E-6      2.9587     1.2055E-6  1.1402    
 0.83       0.40516   -0.32654    1.2155     12.858     4.2613     1.3054     4.2986     4.2986    -1.2155     0.38536   -1.E-6      2.9558     1.2155E-6  1.1391    
 0.84       0.40849   -0.31655    1.2255     12.855     4.2581     1.3054     4.2986     4.2986    -1.2255     0.38533   -1.E-6      2.9527     1.2255E-6  1.1378    
 0.85       0.41181   -0.30655    1.2354     12.852     4.2547     1.3054     4.2985     4.2985    -1.2354     0.3853    -1.E-6      2.9493     1.2354E-6  1.1364    
 0.86       0.41513   -0.29655    1.2454     12.848     4.251      1.3054     4.2985     4.2985    -1.2454     0.38527   -1.E-6      2.9456     1.2454E-6  1.1348    
 0.87       0.41845   -0.28655    1.2554     12.844     4.2469     1.3054     4.2985     4.2985    -1.2554     0.38523   -1.E-6      2.9415     1.2554E-6  1.1332    
 0.88       0.42177   -0.27655    1.2653     12.84      4.2425     1.3054     4.2985     4.2985    -1.2653     0.38519   -1.E-6      2.9371     1.2653E-6  1.1314    
 0.89       0.42509   -0.26655    1.2753     12.835     4.2378     1.3054     4.2985     4.2985    -1.2753     0.38515   -1.E-6      2.9323     1.2753E-6  1.1294    
 0.9        0.42841   -0.25655    1.2852     12.829     4.2325     1.3054     4.2984     4.2984    -1.2852     0.38511   -1.E-6      2.9271     1.2852E-6  1.1273    
 0.91       0.43173   -0.24655    1.2952     12.824     4.2269     1.3054     4.2984     4.2984    -1.2952     0.38506   -1.E-6      2.9215     1.2952E-6  1.1249    
 0.92       0.43504   -0.23655    1.3051     12.818     4.2207     1.3054     4.2984     4.2984    -1.3051     0.385     -1.E-6      2.9153     1.3051E-6  1.1224    
 0.93       0.43836   -0.22655    1.3151     12.811     4.214      1.3054     4.2984     4.2984    -1.3151     0.38494   -1.E-6      2.9086     1.3151E-6  1.1196    
 0.94       0.44167   -0.21655    1.325      12.803     4.2067     1.3054     4.2984     4.2984    -1.325      0.38488   -1.E-6      2.9013     1.325E-6   1.1166    
